更新时间,#genre#
20240622-09-29-37,url


央视频道,#genre#
CCTV7,http://183.30.201.182:10002/udp/239.77.0.138:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8#http://113.101.245.175:9988/udp/239.77.0.138:5146#http://113.87.227.140:5000/udp/239.77.1.159:5146#http://121.13.85.231:8000/udp/239.77.1.159:5146#http://116.30.206.193:4022/udp/239.77.1.159:5146#http://113.100.72.40:8899/udp/239.77.1.159:5146#http://113.68.179.40:4022/udp/239.77.0.138:5146#http://113.100.72.40:8899/udp/239.77.0.138:5146#http://183.0.186.131:9900/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.71.149.151:5555/udp/239.77.1.159:5146#http://14.212.185.27:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0#http://223.112.219.174:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0#http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000038BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfHYKFve4MwNzRa0jPXeHjqnBjPmzSdKDNWNHhnZSaMGCXKmdx8d%2BnYdhVK5ge22ot4#http://119.125.135.202:11/udp/239.77.1.159:5146#http://113.110.231.208:4022/udp/239.77.1.159:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8#http://113.87.227.140:5000/udp/239.77.0.138:5146
CCTV7,http://183.0.186.131:9900/tsfile/live/0007_1.m3u8
CCTV7,http://61.51.140.138:8888/rtp/239.3.1.61:8104
CCTV7,http://59.34.139.143:4000/udp/239.77.1.167:5146
CCTV7,http://116.5.169.184:8884/udp/239.77.1.167:5146
CCTV7,http://59.34.139.143:4000/udp/239.77.1.159:5146
CCTV7,http://113.206.114.34:8001/udp/225.0.4.127:7980
CCTV7,http://110.184.114.89:4022/udp/239.93.1.67:5140
CCTV7,http://58.51.111.46:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.31.166.176:1688/udp/239.77.0.138:5146
CCTV7,http://211.158.152.48:8008/udp/225.0.4.127:7980
CCTV7,http://116.31.166.176:1688/udp/239.77.1.159:5146
CCTV7,http://116.5.169.184:8884/udp/239.77.1.159:5146
CCTV7,http://125.122.11.106:9999/udp/233.50.201.120:5140
CCTV7,http://116.31.166.176:1688/udp/239.77.1.167:5146
CCTV7,http://183.184.204.165:8082/rtp/226.0.2.159:9184
CCTV7,http://36.40.237.57:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://01e117.netsite.cc/proxy/220822188/220822188.m3u8
CCTV7,http://171.118.223.183:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://113.206.114.34:8003/udp/225.0.4.127:7980
CCTV7,http://59.34.139.143:4000/udp/239.77.0.138:5146
CCTV7,http://183.184.204.165:8083/rtp/226.0.2.159:9184
CCTV7,http://116.135.5.219:8082/rtp/226.0.2.159:9184
CCTV7,http://113.206.114.34:8002/udp/225.0.4.127:7980
CCTV7,http://110.185.239.180:8888/udp/239.93.1.67:5140
CCTV7,http://120.84.121.113:808/hls/114/index.m3u8
CCTV7,http://1.80.231.46:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://120.84.121.199:808/hls/114/index.m3u8
CCTV8,http://211.158.152.48:8008/udp/225.0.4.137:7980
CCTV8,http://171.108.239.77:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.138.216.44:9902/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.135.5.219:8082/rtp/226.0.2.211:9600
CCTV8,http://120.84.121.113:808/hls/116/index.m3u8
CCTV8,http://120.84.121.199:808/hls/116/index.m3u8
CCTV8,http://59.34.139.143:4000/udp/239.77.0.172:5146
CCTV8,http://36.40.237.57:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://01e117.netsite.cc/proxy/366510833/366510833.m3u8
CCTV8,http://110.184.114.89:4022/udp/239.93.42.39:5140
CCTV8,http://116.5.169.184:8884/udp/239.77.0.181:5146
CCTV8,http://1.80.231.46:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.185.239.180:8888/udp/239.93.42.39:5140
CCTV8,http://110.178.52.111:8083/udp/239.1.1.15:8015
CCTV8,http://183.0.186.131:9900/tsfile/live/0008_1.m3u8
CCTV8,http://125.122.11.106:9999/udp/233.50.201.199:5140
CCTV8,http://58.23.26.184:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.178.52.111:8084/udp/239.1.1.15:8015
CCTV8,http://113.206.114.34:8001/udp/225.0.4.137:7980
CCTV8,http://61.184.128.243:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.178.52.111:8082/udp/239.1.1.15:8015
CCTV8,http://113.206.114.34:8003/udp/225.0.4.137:7980
CCTV8,http://110.178.52.111:8085/udp/239.1.1.15:8015
CCTV8,http://116.31.166.176:1688/udp/239.77.0.172:5146
CCTV8,http://183.184.204.165:8083/rtp/226.0.2.211:9600
CCTV8,http://61.51.140.138:8888/rtp/239.3.1.175:8001
CCTV8,http://27.11.54.11:8001/udp/225.0.4.137:7980
CCTV8,http://59.34.139.143:4000/udp/239.77.0.181:5146
CCTV8,http://110.178.44.116:8084/udp/239.1.1.15:8015
CCTV8,http://116.31.166.176:1688/udp/239.77.0.181:5146
CCTV8,http://113.110.231.208:4022/udp/239.77.0.172:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://113.87.227.140:5000/udp/239.77.0.172:5146#http://119.125.135.202:11/udp/239.77.0.172:5146#http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://183.0.186.131:9900/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.19.111.194:9999/udp/239.77.0.172:5146#http://183.54.209.215:9999/udp/239.77.0.172:5146#http://14.212.185.27:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0#http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638728970aa82/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUdDh4EPdDnvGlSBkYaxFdaymid9ta2tVUW0%2FdVrFqszC1EVEkAbpip1IYxn%2Ba2aA%2BVAihIiw9D8ejUsDbfU0K68#http://113.71.149.151:5555/udp/239.77.0.172:5146#http://113.68.179.40:4022/udp/239.77.0.172:5146
CCTV8,http://60.220.167.244:8085/rtp/226.0.2.211:9600
CCTV8,http://27.11.54.11:8002/udp/225.0.4.137:7980
CCTV8,http://113.206.114.34:8002/udp/225.0.4.137:7980
CCTV9,http://113.206.114.34:8001/udp/225.0.4.131:7980
CCTV9,http://27.11.54.11:8002/udp/225.0.4.131:7980
CCTV9,http://211.158.152.48:8008/udp/225.0.4.131:7980
CCTV9,http://58.23.26.184:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.135.5.219:8082/rtp/226.0.2.161:9200
CCTV9,http://183.0.186.131:9900/tsfile/live/0009_1.m3u8
CCTV9,http://110.184.114.89:4022/udp/239.93.1.24:5140
CCTV9,http://59.48.75.130:3052/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://110.178.52.111:8082/udp/239.1.1.16:8016
CCTV9,http://183.184.204.165:8083/rtp/226.0.2.161:9200
CCTV9,http://113.206.114.34:8002/udp/225.0.4.131:7980
CCTV9,http://116.31.166.176:1688/udp/239.77.0.135:5146
CCTV9,http://110.178.52.111:8083/udp/239.1.1.16:8016
CCTV9,http://27.11.54.11:8001/udp/225.0.4.131:7980
CCTV9,http://59.34.139.143:4000/udp/239.77.1.168:5146
CCTV9,http://110.178.52.111:8084/udp/239.1.1.16:8016
CCTV9,http://59.34.139.143:4000/udp/239.77.0.135:5146
CCTV9,http://183.184.204.165:8082/rtp/226.0.2.161:9200
CCTV9,http://125.122.11.106:9999/udp/233.50.201.121:5140
CCTV9,http://61.51.140.138:8888/rtp/239.3.1.62:8112
CCTV9,http://01e117.netsite.cc/proxy/1618579230/1618579230.m3u8
CCTV9,http://116.31.166.176:1688/udp/239.77.1.160:5146
CCTV9,http://116.31.166.176:1688/udp/239.77.1.168:5146
CCTV9,http://116.5.169.184:8884/udp/239.77.1.168:5146
CCTV9,http://14.212.185.27:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0#http://119.135.1.163:9999/udp/239.77.1.160:5146#http://113.87.227.140:5000/udp/239.77.1.160:5146#http://113.71.149.151:5555/udp/239.77.1.160:5146#http://183.30.201.182:10002/udp/239.77.1.160:5146#http://183.30.201.182:10002/udp/239.77.0.135:5146#http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000039BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfHArfvJF2pWpm4RxcBNhZ7j9vEUeCQte%2BbQaOGNIUEEK%2B3RBE1BC9EUsM18gnb%2FyAA#http://218.19.111.194:9999/udp/239.77.0.135:5146#http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8#http://113.87.227.140:5000/udp/239.77.0.135:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8#http://118.248.172.59:8088/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.5.169.184:8884/udp/239.77.0.135:5146#http://183.0.186.131:9900/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.135.1.163:9999/udp/239.77.0.135:5146
CCTV9,http://120.84.121.199:808/hls/121/index.m3u8
CCTV9,http://36.249.151.138:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://110.185.239.180:8888/udp/239.93.1.24:5140
CCTV9,http://110.178.44.116:8084/udp/239.1.1.16:8016
CCTV9,http://36.40.237.57:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://120.84.121.113:808/hls/121/index.m3u8
CCTV9,http://1.80.231.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.34.139.143:4000/udp/239.77.1.160:5146
CCTV9,http://113.206.114.34:8003/udp/225.0.4.131:7980
CCTV10,http://58.51.111.46:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://59.34.139.143:4000/udp/239.77.0.134:5146
CCTV10,http://183.184.204.165:8082/rtp/226.0.2.162:9208
CCTV10,http://116.5.169.184:8884/udp/239.77.1.169:5146
CCTV10,http://59.48.75.130:3052/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://110.184.114.89:4022/udp/239.93.1.28:5140
CCTV10,http://116.31.166.176:1688/udp/239.77.1.113:5146
CCTV10,http://120.84.121.113:808/hls/22/index.m3u8
CCTV10,http://110.178.44.116:8084/udp/239.1.1.17:8017
CCTV10,http://183.184.204.165:8083/rtp/226.0.2.162:9208
CCTV10,http://61.51.140.138:8888/rtp/239.3.1.63:8116
CCTV10,http://183.30.201.182:10002/udp/239.77.0.134:5146#http://121.13.85.231:8000/udp/239.77.0.134:5146#http://113.110.231.208:4022/udp/239.77.0.134:5146#http://113.100.72.40:8899/udp/239.77.1.113:5146#http://119.135.1.161:9999/udp/239.77.1.113:5146#http://14.212.185.27:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0#http://121.13.85.231:8000/udp/239.77.1.113:5146#http://113.100.72.40:8899/udp/239.77.0.134:5146#http://113.71.149.151:5555/udp/239.77.1.113:5146#http://113.87.227.140:5000/udp/239.77.0.134:5146#http://183.30.201.182:10002/udp/239.77.1.113:5146#http://125.89.163.44:8888/udp/239.77.0.134:5146#http://171.118.223.183:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.54.209.215:9999/udp/239.77.0.134:5146#http://119.135.1.161:9999/udp/239.77.0.134:5146#http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3949784BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXt3TPFwzzdHCkOT9AjSv5OuXozn3alq9%2BUx7ZLG1w9aOfkLjZvYj56D3xkOAtSOIoLsdw8c1%2BCwLDg1aS4esN4
CCTV10,http://110.178.52.111:8082/udp/239.1.1.17:8017
CCTV10,http://59.34.139.143:4000/udp/239.77.1.169:5146
CCTV10,http://116.135.5.219:8082/rtp/226.0.2.162:9208
CCTV10,http://116.31.166.176:1688/udp/239.77.1.169:5146
CCTV10,http://61.184.128.243:1111/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://110.178.52.111:8084/udp/239.1.1.17:8017
CCTV10,http://110.178.52.111:8085/udp/239.1.1.17:8017
CCTV10,http://59.34.139.143:4000/udp/239.77.1.113:5146
CCTV10,http://110.178.52.111:8083/udp/239.1.1.17:8017
CCTV10,http://110.185.239.180:8888/udp/239.93.1.28:5140
CCTV10,http://211.158.152.48:8008/udp/225.0.4.130:7980
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.206.114.34:8002/udp/225.0.4.130:7980
CCTV10,http://120.84.121.199:808/hls/22/index.m3u8
CCTV10,http://01e117.netsite.cc/proxy/1288910059/1288910059.m3u8
CCTV10,http://27.11.54.11:8001/udp/225.0.4.130:7980
CCTV10,http://171.108.239.76:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://125.122.11.106:9999/udp/233.50.201.122:5140
CCTV10,http://116.31.166.176:1688/udp/239.77.0.134:5146
CCTV10,http://36.40.237.57:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://27.11.54.11:8002/udp/225.0.4.130:7980
CCTV11,http://110.184.114.89:4022/udp/239.93.0.102:5140
CCTV11,http://61.51.140.138:8888/rtp/239.3.1.152:8120
CCTV11,http://120.84.121.113:808/hls/122/index.m3u8
CCTV11,http://113.206.114.34:8003/udp/225.0.4.218:7980
CCTV11,http://120.84.121.199:808/hls/122/index.m3u8
CCTV11,http://110.185.239.180:8888/udp/239.93.0.102:5140
CCTV11,http://01e117.netsite.cc/proxy/1263246901/1263246901.m3u8
CCTV11,http://113.206.114.34:8002/udp/225.0.4.218:7980
CCTV11,http://123.138.216.44:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://36.40.237.57:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://1.80.231.46:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://59.34.139.143:4000/udp/239.77.1.238:5146
CCTV11,http://59.48.75.130:3052/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://211.158.152.48:8008/udp/225.0.4.218:7980
CCTV11,http://113.206.114.34:8001/udp/225.0.4.218:7980
CCTV11,http://58.23.26.184:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.51.111.46:1111/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://171.108.239.77:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.31.166.176:1688/udp/239.77.1.238:5146
CCTV11,http://171.108.239.76:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://59.34.139.143:4000/udp/239.77.1.109:5146
CCTV12,http://110.178.52.111:8084/udp/239.1.1.19:8019
CCTV12,http://171.108.239.77:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.206.114.34:8002/udp/225.0.4.129:7980
CCTV12,http://1.80.231.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.206.114.34:8001/udp/225.0.4.129:7980
CCTV12,http://116.135.5.219:8082/rtp/226.0.2.164:9224
CCTV12,http://61.184.128.243:1111/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://125.122.11.106:9999/udp/233.50.201.123:5140
CCTV12,http://116.31.166.176:1688/udp/239.77.1.170:5146
CCTV12,http://183.184.204.165:8082/rtp/226.0.2.164:9224
CCTV12,http://60.220.167.244:8085/rtp/226.0.2.164:9224
CCTV12,http://110.178.44.116:8084/udp/239.1.1.19:8019
CCTV12,http://61.51.140.138:8888/rtp/239.3.1.64:8124
CCTV12,http://01e117.netsite.cc/proxy/479563435/479563435.m3u8
CCTV12,http://211.158.152.48:8008/udp/225.0.4.129:7980
CCTV12,http://27.11.54.11:8002/udp/225.0.4.129:7980
CCTV12,http://110.178.52.111:8082/udp/239.1.1.19:8019
CCTV12,http://36.40.237.57:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://27.11.54.11:8001/udp/225.0.4.129:7980
CCTV12,http://116.5.169.184:8884/udp/239.77.1.170:5146
CCTV12,http://59.34.139.143:4000/udp/239.77.1.170:5146
CCTV12,http://116.31.166.176:1688/udp/239.77.1.109:5146
CCTV12,http://110.184.114.89:4022/udp/239.93.1.30:8124
CCTV12,http://110.178.52.111:8083/udp/239.1.1.19:8019
CCTV12,http://59.34.139.143:4000/udp/239.77.0.136:5146
CCTV12,http://116.31.166.176:1688/udp/239.77.0.136:5146
CCTV13,http://171.108.239.77:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.135.5.219:8082/rtp/226.0.2.165:9232
CCTV13,http://59.34.139.143:4000/udp/239.77.0.188:5146
CCTV13,http://125.122.11.106:9999/udp/233.50.201.246:5140
CCTV13,http://36.249.151.138:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://1.80.231.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://59.34.139.143:4000/udp/239.253.43.196:5146
CCTV13,http://58.23.26.184:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://14.212.185.27:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.30.201.182:10002/udp/239.77.0.188:5146#http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.125.135.202:11/udp/239.77.0.188:5146#http://119.135.1.161:9999/udp/239.253.43.196:5146#http://119.125.135.202:11/udp/239.253.43.196:5146#http://121.13.85.231:8000/udp/239.77.0.188:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8#http://171.118.223.183:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.30.201.182:10002/udp/239.253.43.196:5146#http://182.46.8.161:8018/hls/13/index.m3u8#http://119.135.1.161:9999/udp/239.77.0.188:5146#http://183.54.209.215:9999/udp/239.253.43.196:5146#https://event.pull.hebtv.com/jishi/cp4.m3u8#http://hls.hsrtv.cn/live/hsyouxian.m3u8
CCTV13,http://61.51.140.138:8888/rtp/239.3.1.124:8128
CCTV13,http://110.185.239.180:8888/udp/239.93.0.66:5140
CCTV13,http://110.184.114.89:4022/udp/239.93.0.66:5140
CCTV13,http://110.178.52.111:8085/udp/239.1.1.20:8020
CCTV13,http://211.158.152.48:8008/udp/225.0.4.219:7980
CCTV13,http://116.31.166.176:1688/udp/239.77.0.188:5146
CCTV13,http://116.31.166.176:1688/udp/239.253.43.196:5146
CCTV13,http://113.206.114.34:8003/udp/225.0.4.219:7980
CCTV13,http://110.178.44.116:8084/udp/239.1.1.20:8020
CCTV13,http://36.40.237.57:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://113.206.114.34:8002/udp/225.0.4.219:7980
CCTV13,http://110.178.52.111:8083/udp/239.1.1.20:8020
CCTV13,http://60.220.167.244:8085/rtp/226.0.2.165:9232
CCTV13,http://113.206.114.34:8001/udp/225.0.4.219:7980
CCTV13,http://01e117.netsite.cc/proxy/1100148851/1100148851.m3u8
CCTV13,http://110.178.52.111:8084/udp/239.1.1.20:8020
CCTV13,http://110.178.52.111:8082/udp/239.1.1.20:8020
CCTV13,http://183.184.204.165:8082/rtp/226.0.2.165:9232
CCTV14,http://59.34.139.143:4000/udp/239.77.1.171:5146
CCTV14,http://120.84.121.199:808/hls/126/index.m3u8
CCTV14,http://36.249.151.138:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.31.166.176:1688/udp/239.77.1.161:5146
CCTV14,http://110.178.52.111:8084/udp/239.1.1.21:8021
CCTV14,http://36.40.237.57:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://113.206.114.34:8001/udp/225.0.4.128:7980
CCTV14,http://59.48.75.130:3052/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.108.239.77:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://125.122.11.106:9999/udp/233.50.201.124:5140
CCTV14,http://60.220.167.244:8085/rtp/226.0.2.166:9240
CCTV14,http://116.31.166.176:1688/udp/239.77.1.171:5146
CCTV14,http://110.178.44.116:8084/udp/239.1.1.21:8021
CCTV14,http://113.206.114.34:8002/udp/225.0.4.128:7980
CCTV14,http://110.178.52.111:8082/udp/239.1.1.21:8021
CCTV14,http://125.122.11.106:9999/udp/233.50.200.20:5140
CCTV14,http://116.31.166.176:1688/udp/239.77.0.133:5146
CCTV14,http://59.34.139.143:4000/udp/239.77.1.161:5146
CCTV14,http://120.84.121.113:808/hls/125/index.m3u8
CCTV14,http://27.11.54.11:8002/udp/225.0.4.128:7980
CCTV14,http://01e117.netsite.cc/proxy/329783189/329783189.m3u8
CCTV14,http://61.51.140.138:8888/rtp/239.3.1.65:8132
CCTV14,http://183.30.201.182:10002/udp/239.77.1.161:5146#http://119.125.135.202:11/udp/239.77.0.133:5146#http://113.87.227.140:5000/udp/239.77.1.161:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8#http://125.89.163.44:8888/udp/239.77.0.133:5146#http://113.68.179.40:4022/udp/239.77.0.133:5146#http://113.87.227.140:5000/udp/239.77.0.133:5146#http://183.30.201.182:10002/udp/239.77.0.133:5146#http://113.71.149.151:5555/udp/239.77.0.133:5146#http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8#http://113.68.179.40:4022/udp/239.77.1.161:5146#http://118.248.172.59:8088/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.184.128.243:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.135.1.163:9999/udp/239.77.0.133:5146#http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://125.89.163.44:8888/udp/239.77.1.161:5146#http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8#http://14.212.185.27:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.54.209.215:9999/udp/239.77.0.133:5146#http://119.125.135.202:11/udp/239.77.1.161:5146
CCTV14,http://183.184.204.165:8082/rtp/226.0.2.166:9240
CCTV14,http://59.34.139.143:4000/udp/239.77.0.133:5146
CCTV14,http://120.84.121.113:808/hls/126/index.m3u8
CCTV14,http://1.80.231.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.84.121.199:808/hls/125/index.m3u8
CCTV14,http://211.158.152.48:8008/udp/225.0.4.128:7980
CCTV14,http://113.206.114.34:8003/udp/225.0.4.128:7980
CCTV14,http://58.23.26.184:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://27.11.54.11:8001/udp/225.0.4.128:7980
CCTV14,http://116.135.5.219:8082/rtp/226.0.2.166:9240
CCTV14,http://116.5.169.184:8884/udp/239.77.1.171:5146
CCTV15,http://59.48.75.130:3052/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://36.249.151.138:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://01e117.netsite.cc/proxy/518544399/518544399.m3u8
CCTV15,http://113.206.114.34:8002/udp/225.0.4.220:7980
CCTV15,http://113.87.227.140:5000/udp/239.77.1.239:5146#http://116.5.169.184:8884/udp/239.77.1.239:5146#http://171.118.223.183:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8#http://113.100.72.40:8899/udp/239.77.1.239:5146#http://218.19.111.194:9999/udp/239.77.1.239:5146#http://183.30.201.182:10002/udp/239.77.1.239:5146#http://113.71.149.151:5555/udp/239.77.1.239:5146#http://113.68.179.40:4022/udp/239.77.1.239:5146#http://121.13.85.231:8000/udp/239.77.1.239:5146#http://61.184.128.243:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.112.219.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://58.23.26.184:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://120.84.121.199:808/hls/153/index.m3u8
CCTV15,http://36.40.237.57:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://110.185.239.180:8888/udp/239.93.0.103:5140
CCTV15,http://116.31.166.176:1688/udp/239.77.1.239:5146
CCTV15,http://120.84.121.113:808/hls/153/index.m3u8
CCTV15,http://61.51.140.138:8888/rtp/239.3.1.153:8136
CCTV15,http://113.206.114.34:8003/udp/225.0.4.220:7980
CCTV15,http://59.34.139.143:4000/udp/239.77.1.239:5146
CCTV15,http://211.158.152.48:8008/udp/225.0.4.220:7980
CCTV15,http://120.84.121.113:808/hls/130/index.m3u8
CCTV15,http://120.84.121.199:808/hls/130/index.m3u8
CCTV15,http://113.206.114.34:8001/udp/225.0.4.220:7980
CCTV15,http://110.184.114.89:4022/udp/239.93.0.103:5140
